"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "Cauchy[CL]"   
          0,           0,        2560,      -6.632541676,       -6.96521525,      -7.265013046,      -5.968310847,      -9.165064293,      -3.561569717,     0.03375280741,      0.2579130031,                 0,                 0,                 0,   -0.004721983032,     0.02355595699,      0.2590434057,                 0,       7.641231142,      0.5431351303,   0.0002878676792
          0,           0,        2570,      -6.728293841,      -7.041524053,       -7.37071116,      -6.063532076,      -9.152633249,      -3.689491732,     0.03380810996,      0.2583455283,                 0,                 0,                 0,   -0.004543619837,     0.02359416023,      0.2594777754,                 0,       7.641525322,      0.5431351303,   0.0002922498304
          0,           0,        2580,      -6.897115573,      -7.148622337,      -7.525175831,      -6.231398102,      -9.172562212,      -3.656762619,     0.03384558937,      0.2584800295,                 0,                 0,                 0,   -0.004485584257,     0.02362630654,      0.2596136499,                 0,       7.637037331,      0.5431351303,   0.0002939158805
          0,           0,        2590,      -7.194664281,       -7.24577714,      -7.651758386,      -6.527003516,      -9.218484856,      -3.510016014,     0.03386291092,      0.2583006806,                 0,                 0,                 0,   -0.004553943498,     0.02365068711,      0.2594351235,                 0,       7.627834511,      0.5431351303,   0.0002852292544
          0,           0,        2600,      -7.276768108,      -7.260106127,      -7.549825612,      -6.619946495,       -9.30874438,      -3.413038093,     0.03385615891,      0.2578069352,                 0,                 0,                 0,   -0.004749743606,     0.02366341081,      0.2589414959,                 0,       7.614772126,      0.5431351303,   0.0002763065278
          0,           0,        2610,      -6.943438895,      -7.184830463,       -7.39659908,      -6.284344137,      -9.456199149,      -3.360472757,     0.03382745128,      0.2570770147,                 0,                 0,                 0,   -0.005042453847,     0.02366350934,      0.2582110112,                 0,       7.599656641,      0.5431351303,   0.0002675848438
          0,           0,        2620,      -6.766594133,      -7.092305573,       -7.29233896,       -6.10599072,      -9.597603511,      -3.339760038,     0.03378082888,      0.2561851517,                 0,                 0,                 0,   -0.005401918178,     0.02365209312,      0.2573180033,                 0,       7.583743804,      0.5431351303,   0.0002597590639
          0,           0,        2630,      -6.671192953,      -7.024973644,      -7.236626067,      -6.009891587,      -9.556948769,       -3.35137908,      0.0337211499,      0.2552178051,                 0,                 0,                 0,    -0.00579048442,     0.02363060712,      0.2563490558,                 0,       7.568478711,      0.5431351303,   0.0002535451313
          0,           0,        2640,       -6.62532748,      -6.989697595,      -7.219809119,      -5.963552047,      -9.418780753,      -3.395689244,     0.03365416191,      0.2542642407,                 0,                 0,                 0,   -0.006171188628,     0.02360127429,      0.2553935915,                 0,       7.555209409,      0.5431351303,   0.0002494050714
          0,           0,        2650,      -6.621783504,      -6.993184433,      -7.234665325,      -5.959692464,      -9.313775065,      -3.478431728,     0.03358654115,      0.2534097338,                 0,                 0,                 0,   -0.006511383779,     0.02356740294,      0.2545370827,                 0,       7.544978589,      0.5431351303,   0.0002473200511
          0,           0,        2660,      -6.657141702,      -7.023825691,      -7.286590585,      -5.994529271,      -9.252764531,      -3.599072194,     0.03352399834,      0.2527186824,                 0,                 0,                 0,   -0.006786702379,     0.02353215985,      0.2538441024,                 0,       7.538440964,      0.5431351303,   0.0002474380916
          0,           0,        2670,      -6.733933732,       -7.08847851,      -7.374263108,      -6.070931432,      -9.229831106,      -3.741497544,     0.03347137589,      0.2522384149,                 0,                 0,                 0,   -0.006978651044,     0.02349851729,      0.2533621334,                 0,       7.535944019,      0.5431351303,   0.0002497073504
          0,           0,        2680,      -6.864727691,      -7.176520539,      -7.502403509,      -6.200879186,      -9.238740984,       -3.82698815,      0.0334322472,      0.2519961121,                 0,                 0,                 0,    -0.00707690056,     0.02346897407,       0.253118476,                 0,       7.537516415,      0.5431351303,   0.0002540859864
          0,           0,        2690,       -7.08959441,      -7.279791773,      -7.675245636,      -6.424367963,      -9.273769889,      -3.727470238,     0.03340887589,      0.2520030596,                 0,                 0,                 0,   -0.007077059966,     0.02344534697,      0.2531244965,                 0,       7.542997269,      0.5431351303,   0.0002496373494
          0,           0,        2700,      -7.435593973,      -7.347801816,      -7.710229001,      -6.772336845,      -9.334850174,      -3.569006866,      0.0334033604,      0.2522734053,                 0,                 0,                 0,   -0.006973198397,     0.02342917489,      0.2533944145,                 0,       7.552336122,      0.5431351303,   0.0002412235395
          0,           0,        2710,      -7.169951226,      -7.318423533,      -7.556609148,      -6.512386242,      -9.451248041,      -3.480735158,     0.03341744893,      0.2527764096,                 0,                 0,                 0,   -0.006774994446,     0.02342341689,       0.253897583,                 0,       7.564204261,      0.5431351303,   0.0002327836546
          0,           0,        2720,      -6.924153925,      -7.223805345,      -7.422917227,      -6.263791142,      -9.603039159,      -3.430947167,     0.03344817059,       0.253450121,                 0,                 0,                 0,   -0.006506071502,     0.02342754738,      0.2545719819,                 0,       7.577398599,      0.5431351303,   0.0002246382953
          0,           0,        2730,      -6.793280848,      -7.136532411,      -7.339492109,      -6.131638498,      -9.670612061,      -3.414467444,     0.03349221161,      0.2542319439,                 0,                 0,                 0,   -0.006192326501,     0.02344072357,      0.2553549334,                 0,       7.590778025,      0.5431351303,   0.0002175949876
          0,           0,        2740,      -6.725211524,      -7.075406374,       -7.30360764,      -6.062752425,      -9.566182761,      -3.431292701,     0.03354528793,      0.2550478859,                 0,                 0,                 0,   -0.005864931364,     0.02346158257,      0.2561723338,                 0,       7.603091272,      0.5431351303,   0.0002121931018
          0,           0,        2750,      -6.701790089,       -7.04749831,      -7.301880055,      -6.038715138,      -9.439971959,      -3.480579641,     0.03360243835,       0.255825109,                 0,                 0,                 0,   -0.005553005613,     0.02348803935,       0.256951206,                 0,       7.613290033,      0.5431351303,   0.0002089464282
